source_id,common_name
6671957473561394048,HIP 98355
6672026158678307072,TIC 128706893
6672036294799414784,TIC 355128905
6672112470338969856,LTT 7967
6672156931842428288,TIC 129038724
6672244029484054272,WT 689
6672380953041097472,Gaia DR3 6672380953041097472
6672394529433208832,TIC 129037533
6672394529433208960,Gaia DR3 6672394529433208960
6672432393865078400,HIP 99245
6672524443603904256,Gaia DR3 6672524443603904256
6672593231800175104,TIC 129081434
6672690676017818368,TIC 129481001
6672699364735300224,2MASS J20181510-4552380
6672769325457744000,L 350-12
6672823716924971520,Gaia DR3 6672823716924971520
6673000841376349696,GJ 784
6673175865587601280,2MASS J20190977-4404318
6673307841343417856,GJ 9682
6673361412470617856,HD 191039B
6673362168384862848,LTT 7966
6673415872656153984,SIPS J2010-4449
6673612341640472448,L 421-126
6673620106941390592,TIC 128843038
6673731810450381056,L 421-110
6674259850910829184,Gaia DR3 6674259850910829184
6674352519123334912,Gaia DR3 6674352519123334912
6674382927491854848,Alpha Ind
6674523218302594560,TIC 91169659
6674533457505711488,Gaia DR3 6674533457505711488
6674554829263069440,CNS5 5089
6674686427060942080,HIP 101461
6674702468763494528,TIC 90905194
6674927082668917760,PPM 764955
6675282190565181440,HIP 101726
6675306238085513216,Gaia DR3 6675306238085513216
6675306242381997568,Gaia DR3 6675306242381997568
6675429215885061120,Gaia DR3 6675429215885061120
6675429215885061248,Gaia DR3 6675429215885061248
6675458284223770624,SIPS J2042-4331
6675481270888982784,TIC 355139057
6675681210205015040,L 351-13
6675856612375724544,GALEX J202800.0-444343
6675880153092068096,TIC 139054662
6676151865606518656,2MASS J20353362-4349336
6676186087905510016,CD-44 14070
6676186092201867392,TIC 91125242
6676188806621129088,LTT 8153
6676334899932467072,UCAC4 233-183210
6676561609781498496,TIC 91096117
6676693207581878528,SIPS J2048-4407
6676695745905896192,Iota Mic
6676695750202513024,Iota Mic B
6676727292441705856,Gaia DR3 6676727292441705856
6676817452395312256,GALEX J204927.3-432846
6676848513598929792,Gaia DR3 6676848513598929792
6676948053760503296,GALEX J204453.3-432919
6677064322818764160,Gaia DR3 6677064322818764160
6677110918921622784,TIC 91311548
6677443276373008256,Gaia DR3 6677443276373008256
6677872330722709120,LTT 8209
6678124698708167936,TIC 291065022
6678272381156172288,SIPS J2042-4024
6678402157888994688,Gaia DR3 6678402157888994688
6678439335125195264,LTT 8248
6678530491511225856,LTT 8260
6678530491511226240,HIP 103019B
6678800868292962688,SIPS J2047-3914
6678940540628850560,TIC 129581106
6679105566157898880,CNS5 5055
6679235106666264064,TIC 425818495
6679387968844598912,L 422-36
6679426868365007872,Gaia DR3 6679426868365007872
6679491808270575488,2MASS J20294039-4238294
6679491808270576000,UCAC4 237-170634
6679523591028706816,Gaia DR3 6679523591028706816
6679550288545137408,SCR J2034-4215B
6679550288545137536,SCR J2034-4215A
6679646117855733632,LTT 8130
6679844506688324096,TIC 290760800
6679930616489650176,HIP 101292
6679930616490608000,HD 195284B
6680097978480311040,TIC 129529715
6680107259904586752,Gaia DR3 6680107259904586752
6680158971310945408,SIPS J2023-4154
6680855924243926912,SIPS J2025-4015
6680925674512842752,CF 19110
6680949588890731648,Gaia DR3 6680949588890731648
6681126129225965440,TIC 291064355
6681126197945439232,TIC 291065047
6681227421734970240,TIC 291014067
6681308987458790528,2MASS J20385062-4020181
6681399319209405184,Gaia DR3 6681399319209405184
6681506285371697536,TIC 290925453
6681701929721881984,HIP 102399
6681773947733560192,L 495-82
6681832767309567104,Gaia DR3 6681832767309567104
6681971546291963776,TIC 376168453
6681994605972927232,Gaia DR3 6681994605972927232
6682191143678033024,TIC 389349440
6682306558037897344,LTT 8109
6682456263417814656,HIP 101463
6683082675808057984,TIC 290862627
6683082985045702144,TIC 290864720
6683185067828671616,TIC 290864296
6683199808156603520,TIC 290922762
6683212727417918848,L 495-42
6683255917607897984,Gaia DR3 6683255917607897984
6683255917609375104,TIC 471012787
6683306151547010688,CNS5 5086
6683436340594156928,PPM 764491
6683454929214393728,Gaia DR3 6683454929214393728
6683515780309533696,Gaia DR3 6683515780309533696
6683620474434076928,Gaia DR3 6683620474434076928
6683770867008417408,UCAC4 219-179775
6683916311780897664,CNS5 4920
6683922530893624320,TIC 80062271
6683985993330521088,TIC 80086983
6684053682014563200,Gaia DR3 6684053682014563200
6684276298760115072,Gaia DR3 6684276298760115072
6684504722300935680,CNS5 4879
6684621270533462400,TIC 79759708
6684624294190460416,Gaia DR3 6684624294190460416
6684697235617251200,GJ 4119
6684732145111410432,HIP 97146
6684732424287478656,SIPS J1945-4440
6684949234236670080,UCAC4 230-183391
6684957583651409664,Gaia DR3 6684957583651409664
6684957583653352320,Gaia DR3 6684957583653352320
6684967822855042176,Gaia DR3 6684967822855042176
6684976378430611200,NLTT 48111
6685076330908421632,LTT 7835
6685115741528546176,Gaia DR3 6685115741528546176
6685137182005209216,TIC 79956635
6685171129426977408,CNS5 4911
6685257922125341568,UCAC4 234-175732
6685418107226825216,HIP 97370
6685809292846560512,Gaia DR3 6685809292846560512
6686067265762517376,2MASS J20050984-4231262
6686094753553117696,TIC 128797629
6686226729308664960,Gaia DR3 6686226729308664960
6686474256863996672,CNS5 4989
6686611042981812608,BPM 43295
6686613413801784064,[LM84] 4-76B
6686613413803756672,[LM84] 4-76A
6686797272763574400,TIC 369981206
6686811703854068480,L 421-72
6686843727130165888,LEHPM 2-15
6686856989989307392,SIPS J1957-4202
6686866164036956160,BPM 43220
6687109632850556672,TIC 300547167
6687119910707714048,TIC 300547055
6687258655331524096,SIPS J1959-4039
6687410662813537152,Gaia DR3 6687410662813537152
6687484738111811200,PPM 764688
6687552637252427904,TIC 8192019
6687662691494485248,TIC 300734345
6687667879814982528,SIPS J1959-3958
6687752920167558656,HD 190351
6687870602272102144,Gaia DR3 6687870602272102144
6688019757896085248,Gaia DR3 6688019757896085248
6688144896063233536,Gaia DR3 6688144896063233536
6688348821108279552,TIC 143459970
6688586551842280448,TIC 80058491
6688727259268466944,HIP 97205
6688766429370570624,Gaia DR3 6688766429370570624
6688933280260316544,TIC 299804301
6689217778894131712,Gaia DR3 6689217778894131712
6689381159451641344,TIC 113417989
6689468944284183680,TIC 113585999
6689485028939989632,Gaia DR3 6689485028939989632
6689574432978156160,CNS5 4885
6689695237520243072,2MASS J19434417-4039092
6689731216464437376,LTT 7806
6689761762271989120,SIPS J1943-4007
6689939848795928704,Gaia DR3 6689939848795928704
6689939848795929088,Gaia DR3 6689939848795929088
6689951737265608832,Gaia DR3 6689951737265608832
6689982111274602112,TIC 441251051
6690109311024964736,TIC 300355753
6690155009477092224,CNS5 4919
6690207167560168320,TIC 300282484
6690372678419906688,Gaia DR3 6690372678419906688
6690416968120938368,** KPP 3109A
6690416968123220864,** KPP 3109B
6690456619260897792,CD-40 13486
6690935387854823808,TIC 300837823
6691115226725317120,HIP 98226
6691196350067894272,TIC 300658719
6691319186133191808,TIC 299746384
6691420890958267008,TIC 300157194
6691628904815097984,Gaia DR3 6691628904815097984
6691845817842547072,TIC 300351808
6691849283880260736,GALEX J195343.3-374758
6692069568458919040,HIP 97546
6692401105573442944,HIP 99957
6692573110423893376,Gaia DR3 6692573110423893376
6692665606839516416,Gaia DR3 6692665606839516416
6692782017633230848,CNS5 5026
6692806035090435072,NLTT 48917
6692948039591889664,2MASS J20221129-3944486
6692980754359631360,Gaia DR3 6692980754359631360
6693237937001615360,Gaia DR3 6693237937001615360
6693352488073255936,Gaia DR3 6693352488073255936
6693500715984569344,Gaia DR3 6693500715984569344
6693521920237473280,SIPS J2012-3926
6693612423790134656,TIC 269639128
6693627198475090816,BPM 65508
6693689355244732544,PPM 751283
6693694436188107008,[LM84] 4-82
6693694440483323904,PM J20108-3844B
6693727769431822848,UCAC4 258-194952
6693727769431823232,UCAC4 258-194951
6693935130452814848,SIPS J2011-3807
6694115931396057728,TIC 389297735
6694135653885910016,TIC 389297621
6694314496323685888,TIC 290236103
6694315561475582080,Gaia DR3 6694315561475582080
6694396066343178112,SIPS J2010-3718
6694508315312090368,L 494-27
6694561405404065152,HIP 99642
6694656337063729024,TIC 290629389
6694723750874149120,GJ 9695 B
6694723755167635712,GJ 9695 A
6694746638752769408,SIPS J2028-3744
6694981384485632896,UCAC4 265-190272
6694987328720450688,TIC 290358824
6695237909997460480,TIC 290756897
6695412255604980864,Gaia DR3 6695412255604980864
6695566221593211648,TIC 152166713
6695591029323538688,HIP 101274
6695663494011868160,TIC 152181301
6695889718529336960,HD 193617
6695901813157377280,TIC 34637610
6695913186230672512,CNS5 5049
6695952562491018240,HIP 100449
6696065193712968064,Gaia DR3 6696065193712968064
6696115118412878976,Gaia DR3 6696115118412878976
6696229639421411200,Gaia DR3 6696229639421411200
6696275921989277312,TIC 152797874
6696467718048152064,Gaia DR3 6696467718048152064
6696528809663152128,TIC 34759333
6696784652274703872,TIC 34682983
6696851516326349568,Gaia DR3 6696851516326349568
6696911783307547648,LTT 7929
6696919205011276032,SIPS J2005-3745
6697289706070347264,SIPS J2004-3647
6697302350453978624,L 493-41
6697330903396678016,TIC 8167655
6697411064666577408,L 493-23 B
6697411099026315648,L 493-23
6697490366941619456,SIPS J2007-3641
6697578465310949376,GJ 783 A
6697601074018804864,TIC 278454328
6697737550899574656,TIC 48791732
6697758334244808192,LTT 7948
6697858840773435776,** KPP 4186B
6697858840776095616,** KPP 4186A
6697865884519797760,L 494-8
6698021534137490432,PPM 751117
6698288955981380992,TIC 300454239
6698466664548330496,tet02 Sgr
6698497072916694912,SIPS J1956-3449
6698547989750863488,Gaia DR3 6698547989750863488
6698960688866464768,GJ 9679
6699141318010205056,HIP 99926
6699146987367334528,HIP 99940
6699210106206663808,SIPS J2014-3455
6699416333356816000,HIP 99591
6699533049091866240,SIPS J2014-3400
6699589880098631296,PPM 299981
6699638400345285504,SIPS J2014-3317
6699681075140278656,TIC 34518642
6699822701684655104,Gaia DR3 6699822701684655104
6700048793058633728,HD 192614A
6700048793060566272,HD 192614B
6700121975006026496,Gaia DR2 6700121975006026496
6700121979300964608,Gaia DR2 6700121979300964608
6700183655033224320,Gaia DR3 6700183655033224320
6700183723752702464,Gaia DR3 6700183723752702464
6700289586108081536,L 565-108
6700485814572953600,LP 926-42
6700527218058195712,Gaia DR3 6700527218058195712
6700527218058196352,Gaia DR3 6700527218058196352
6700649538727351040,V* V5663 Sgr
6700760589401130880,Gaia DR3 6700760589401130880
6701112428824660864,TIC 278406275
6701116006534243200,TIC 278399814
6701127929363497856,LP 926-43
6701696033284683648,Gaia DR3 6701696033284683648
6701716163787340544,Gaia DR3 6701716163787340544
6701834876683074432,Gaia DR3 6701834876683074432
6702183563609417344,TIC 160994674
6702350483211777920,Gaia DR2 6702350483211777920
6702775135228913280,HIP 88399
6702775508886369408,HD 164249B
6703115842094892800,SIPS J1813-5048
6703169207065301120,TIC 349802168
6703245382605547520,HIP 90223
6703413844099729408,CD-49 12011
6703437311804952704,CD-49 12033B
6703437316104993408,CD-49 12033A
6703613886502225536,LTT 7330
6704396055880298112,LTT 7436
6704443575395540352,Gaia DR3 6704443575395540352
6704460961426284544,HIP 91582
6704557374849257984,Gaia DR3 6704557374849257984
6704557374853135616,Gaia DR3 6704557374853135616
6704729895100309760,Gaia DR3 6704729895100309760
6704729998176610176,CNS5 4671
6704729998176610560,CNS5 4672
6704767209778958976,Zeta Tel
6704914922290808832,NLTT 46675
6704940138043280768,SIPS J1838-4755
6704941688521962496,2MASS J18372578-4755279
6704983328232270848,TIC 405920535
6705152073207901184,Gaia DR3 6705152073207901184
6705162415486545152,2MASS J18323619-4754034
6705479315353987584,Gaia DR3 6705479315353987584
6705778141997654272,SIPS J1846-4544
6705807588293737344,LTT 7418
6705809645580350720,HIP 91857
6705845452725619072,Gaia DR3 6705845452725619072
6705941144602986752,Gaia DR3 6705941144602986752
6706286936704524672,Gaia DR3 6706286936704524672
6706401629514880512,2MASS J18114775-4832292
6706498596996319360,TIC 49398376
6706616416539108224,Gaia DR3 6706616416539108224
6706897066884154880,TIC 89966061
6706966026878536704,HIP 90194
6706969772089857280,NLTT 46322
6706988876104852480,Gaia DR3 6706988876104852480
6707106730011510016,HIP 88633
6707260867786576768,RX J1812.3-4735C
6707338142848692096,TOI-4565
6707466648270384896,NLTT 45986
6707476165917682560,2MASS J18115542-4708041
6707613433070604544,TIC 88888733
6707716340485004672,TIC 89243654
6707838691207005568,Gaia DR3 6707838691207005568
6708002831984850816,Gaia DR3 6708002831984850816
6708050317144487552,GJ 4050
6708058941439055744,Gaia DR3 6708058941439055744
6708063202046601344,GJ 9624
6708107010714003840,HIP 90151
6708251218529924736,Gaia DR3 6708251218529924736
6708420715110555136,TIC 90422671
6708429751729256960,Gaia DR3 6708429751729256960
6708468470854579712,UCAC4 217-171553
6708468750032965632,Gaia DR3 6708468750032965632
6708540905483045888,HIP 90848
6708586981885637888,SIPS J1833-4556
6708724936241141504,TIC 340104856
6708738164740451200,HD 172239
6708806678058931712,Gaia DR3 6708806678058931712
6708869384579696512,Gaia DR3 6708869384579696512
6709069942375477504,TIC 339832054
6709264998313515264,2MASS J18264679-4602234
6709275757208606208,Gaia DR3 6709275757208606208
6709347328544753792,TIC 90716800
6709647151624720768,Gaia DR3 6709647151624720768
6709672406031413504,TIC 91324669
6709693571619404160,2MASS J18321101-4419017
6709764868082799744,Gaia DR3 6709764868082799744
6709849805356391424,TIC 397168685
6709854989379725056,Gaia DR3 6709854989379725056
6709964635600548992,CNS5 4624
6710042426048771840,PPM 763806
6710068711244116352,Gaia DR3 6710068711244116352
6710522912622915712,** WSI 134A
6710522912626346368,** WSI 134B
6710598435331928192,CNS5 4710
6710974983704276736,TIC 61089321
6711034975805345280,2MASS J19045814-4535586
6711324898982516096,2MASS J19050009-4437121
6711429425604250240,TIC 425667819
6711636786622819712,2MASS J18553159-4533189
6711739655387697408,TIC 269220513
6711865107087523072,CF 18282
6712128371402053248,Gaia DR3 6712128371402053248
6712222895042708736,Gaia DR3 6712222895042708736
6712461282908269696,SIPS J1901-4255
6712469662389475584,CD-42 13850B
6712469666684385152,HIP 93521
6712555016269757440,Gaia DR3 6712555016269757440
6712572780258551168,2MASS J19042184-4229483
6712901396795161728,SIPS J1910-4403
6712972040417336192,TIC 61334091
6713104359769388032,TIC 425722371
6713139956458712320,LHS 3449
6713151050357430400,TIC 61810181
6713198191919507968,TIC 62026396
6713228260986232832,TIC 62229007
6713365734299469952,SIPS J1929-4150
6713369307712344448,TIC 269525322
6713373362161524736,Gaia DR3 6713373362161524736
6713548871705544448,Gaia DR3 6713548871705544448
6713586976655743616,TIC 98184882
6713727061309245952,Rukbat
6713740216795002496,TIC 98501761
6713740221088475776,Gaia DR3 6713740221088475776
6713807291294999936,Gaia DR3 6713807291294999936
6713891644451610240,TIC 61727261
6713981701330224256,SIPS J1914-4136
6714004000800211584,UCAC4 244-174762
6714021730425322496,HIP 94668
6714027605939931520,GJ 4096
6714132196983950720,** DEA 3C
6714132300063182720,** DEA 3A
6714132403142403968,** DEA 3B
6714463287422112000,SIPS J1921-4043
6714464936689554432,TIC 98183870
6714760567878667264,HIP 94902
6714857354966712192,GALEX J191755.8-385816
6714904466464427392,HIP 92519
6715410173095426304,HIP 92915
6715596505954270080,Zeta CrA
6715688452614516736,TOI-1130
6715760844286935168,Gaia DR3 6715760844286935168
6716418390901240320,TIC 253787046
6716579160113490176,L 418-44
6716645027732064640,TIC 201164198
6716763122147571200,SIPS J1900-4003
6716791228414290944,CNS5 4712
6716791228414302080,CNS5 4711
6716791228418408192,CNS5 4713
6717021850978222976,Gaia DR3 6717021850978222976
6717022263300468608,PPM 750269
6717240825593666304,Delta CrA
6717432239396780544,PPM 764095
6717484504855794304,Gaia DR3 6717484504855794304
6717484504859020800,HIP 93611
6717671353116248192,Gaia DR3 6717671353116248192
6717765704956910464,HIP 94326
6717813842950778880,GJ 4104
6717992410510940928,HIP 94214
6718019348545856512,TIC 254220375
6718058106331031040,TIC 254165030
6718070750714598016,Gaia DR3 6718070750714598016
6718079679950008704,TIC 254215499
6718186817909284224,Gaia DR3 6718186817909284224
6718315804369845632,Gaia DR3 6718315804369845632
6718463138927725696,TIC 254085343
6718857073327910144,Alpha CrA
6718894388002453120,GJ 744
6719000697032196096,Gaia DR3 6719000697032196096
6719000765751673216,Gaia DR3 6719000765751673216
6719003720689072256,HIP 94275
6719040279450595328,2MASS J19083620-3709150
6719043646702291968,CNS5 4755
6719226230060209920,CD-36 13269A
